Time,State
2018-07-03 10:09:38.583906,1
2018-07-03 10:09:48.594224,1
2018-07-03 10:09:58.604577,1
2018-07-03 10:10:08.614925,1
2018-07-03 10:10:18.625270,1
2018-07-03 10:10:28.635700,1
2018-07-03 10:10:38.646040,1
2018-07-03 10:10:48.656384,1
2018-07-03 10:10:58.666736,1
2018-07-03 10:11:08.677086,1
2018-07-03 10:11:18.687434,1
2018-07-03 10:11:28.697781,1
2018-07-03 10:11:38.708125,1
2018-07-03 10:11:48.718463,1
2018-07-03 10:11:58.728804,1
2018-07-03 10:12:08.739143,1
2018-07-03 10:12:18.743945,1
2018-07-03 10:12:28.754286,1
2018-07-03 10:12:38.764630,1
2018-07-03 10:12:48.774971,1
2018-07-03 10:12:58.785317,1
2018-07-03 10:13:08.795747,1
2018-07-03 10:13:18.806099,1
2018-07-03 10:13:28.816467,1
2018-07-03 10:13:38.826833,1
2018-07-03 10:13:48.837187,1
2018-07-03 10:13:58.847532,1
2018-07-03 10:14:08.857881,1
2018-07-03 10:14:18.868225,1
2018-07-03 10:14:28.878583,1
2018-07-03 10:14:38.888933,1
2018-07-03 10:14:48.899277,1
2018-07-03 10:14:58.909623,1
2018-07-03 10:15:08.919972,1
2018-07-03 10:15:18.923881,1
2018-07-03 10:15:28.934226,1
2018-07-03 10:15:38.944573,1
2018-07-03 10:15:48.954932,1
2018-07-03 10:15:58.965305,1
2018-07-03 10:16:08.975743,1
2018-07-03 10:16:18.986098,1
2018-07-03 10:16:28.996454,1
2018-07-03 10:16:39.006805,1
2018-07-03 10:16:49.017159,1
2018-07-03 10:16:59.027522,1
2018-07-03 10:17:09.037874,1
2018-07-03 10:17:19.048222,1
2018-07-03 10:17:29.058567,1
2018-07-03 10:17:39.068908,1
2018-07-03 10:17:49.079260,1
2018-07-03 10:17:59.089621,1
2018-07-03 10:18:09.099972,1
2018-07-03 10:18:19.110332,1
2018-07-03 10:18:29.120691,1
2018-07-03 10:18:39.131043,1
2018-07-03 10:18:49.141397,1
2018-07-03 10:18:59.151755,1
2018-07-03 10:19:09.162098,1
2018-07-03 10:19:19.172451,1
2018-07-03 10:19:29.182793,1
2018-07-03 10:19:39.193130,1
2018-07-03 10:19:49.203466,1
2018-07-03 10:19:59.213805,1
2018-07-03 10:20:09.224153,1
2018-07-03 10:20:19.234495,1
2018-07-03 10:20:29.244832,1
2018-07-03 10:20:39.255168,1
2018-07-03 10:20:49.265584,1
2018-07-03 10:20:59.275949,1
2018-07-03 10:21:09.286306,1
2018-07-03 10:21:19.296664,1
2018-07-03 10:21:29.307014,1
2018-07-03 10:21:39.317357,1
2018-07-03 10:21:49.327708,1
2018-07-03 10:21:59.338066,1
2018-07-03 10:22:09.348420,1
2018-07-03 10:22:19.358776,1
2018-07-03 10:22:29.369131,1
2018-07-03 10:22:39.379489,1
2018-07-03 10:22:49.389845,1
2018-07-03 10:22:59.400209,1
2018-07-03 10:23:09.410563,1
2018-07-03 10:23:19.420918,1
2018-07-03 10:23:29.431264,1
2018-07-03 10:23:39.441619,1
2018-07-03 10:23:49.451968,1
2018-07-03 10:23:59.462318,1
2018-07-03 10:24:09.472669,1
2018-07-03 10:24:19.483018,1
2018-07-03 10:24:29.493366,1
2018-07-03 10:24:39.503709,1
2018-07-03 10:24:49.514051,1
2018-07-03 10:24:59.524398,1
2018-07-03 10:25:09.534743,1
2018-07-03 10:25:19.545088,1
2018-07-03 10:25:29.555481,1
2018-07-03 10:25:39.565829,1
2018-07-03 10:25:49.576184,1
2018-07-03 10:25:59.586545,1
2018-07-03 10:26:09.596894,1
2018-07-03 10:26:19.607239,1
2018-07-03 10:26:29.617575,1
2018-07-03 10:26:39.627929,1
2018-07-03 10:26:49.638291,1
