Time,State
2018-06-27 14:20:06.565341,1
2018-06-27 14:20:16.575649,1
2018-06-27 14:20:26.586005,1
2018-06-27 14:20:36.596363,1
2018-06-27 14:20:46.606716,1
2018-06-27 14:20:56.617058,1
2018-06-27 14:21:06.627419,1
2018-06-27 14:21:16.637826,1
2018-06-27 14:21:26.648179,1
2018-06-27 14:21:36.658536,1
2018-06-27 14:21:46.668897,1
2018-06-27 14:21:56.679258,1
2018-06-27 14:22:06.689622,1
2018-06-27 14:22:16.699964,1
2018-06-27 14:22:26.710321,1
2018-06-27 14:22:36.720671,1
2018-06-27 14:22:46.731032,1
2018-06-27 14:22:56.741386,1
2018-06-27 14:23:06.751727,1
2018-06-27 14:23:16.762080,1
2018-06-27 14:23:26.772428,1
2018-06-27 14:23:36.782779,1
2018-06-27 14:23:46.793133,1
2018-06-27 14:23:56.803489,1
2018-06-27 14:24:06.807758,1
2018-06-27 14:24:16.818120,1
2018-06-27 14:24:26.828477,1
2018-06-27 14:24:36.838838,1
2018-06-27 14:24:46.849203,1
2018-06-27 14:24:56.859558,1
2018-06-27 14:25:06.869925,1
2018-06-27 14:25:16.880288,1
2018-06-27 14:25:26.890637,1
2018-06-27 14:25:36.900983,1
2018-06-27 14:25:46.911347,1
2018-06-27 14:25:56.921700,1
2018-06-27 14:26:06.932059,1
2018-06-27 14:26:16.942421,1
2018-06-27 14:26:26.952778,1
2018-06-27 14:26:36.963130,1
2018-06-27 14:26:46.973489,1
2018-06-27 14:26:56.983847,1
2018-06-27 14:27:06.994196,1
2018-06-27 14:27:17.004541,1
2018-06-27 14:27:27.014871,1
2018-06-27 14:27:37.025208,1
2018-06-27 14:27:47.035544,1
2018-06-27 14:27:57.045880,1
2018-06-27 14:28:07.056239,1
2018-06-27 14:28:17.057761,1
2018-06-27 14:28:27.068090,1
2018-06-27 14:28:37.078430,1
2018-06-27 14:28:47.088780,1
2018-06-27 14:28:57.099118,1
2018-06-27 14:29:07.109455,1
2018-06-27 14:29:17.119798,1
2018-06-27 14:29:27.130128,1
2018-06-27 14:29:37.140468,1
2018-06-27 14:29:47.150814,1
2018-06-27 14:29:57.161150,1
2018-06-27 14:30:07.171485,1
2018-06-27 14:30:17.181826,1
2018-06-27 14:30:27.192155,1
2018-06-27 14:30:37.202489,1
2018-06-27 14:30:47.212829,1
2018-06-27 14:30:57.223161,1
2018-06-27 14:31:07.233500,1
2018-06-27 14:31:17.243842,1
2018-06-27 14:31:27.254187,1
2018-06-27 14:31:37.264517,1
2018-06-27 14:31:47.274862,1
2018-06-27 14:31:57.285194,1
2018-06-27 14:32:07.295533,1
2018-06-27 14:32:17.305883,1
2018-06-27 14:32:27.307741,1
2018-06-27 14:32:37.318076,1
2018-06-27 14:32:47.328427,1
2018-06-27 14:32:57.338762,1
