Time,State
2018-08-07 10:06:06.347811,1
2018-08-07 10:06:16.358114,1
2018-08-07 10:06:26.368476,1
2018-08-07 10:06:36.378831,1
2018-08-07 10:06:46.389194,1
2018-08-07 10:06:56.399550,1
2018-08-07 10:07:06.409898,1
2018-08-07 10:07:16.420241,1
2018-08-07 10:07:26.430599,1
2018-08-07 10:07:36.440954,1
2018-08-07 10:07:46.451301,1
2018-08-07 10:07:56.461647,1
2018-08-07 10:08:06.471998,1
2018-08-07 10:08:16.482358,1
2018-08-07 10:08:26.492723,1
2018-08-07 10:08:36.503080,1
2018-08-07 10:08:46.513440,1
2018-08-07 10:08:56.523797,1
2018-08-07 10:09:06.534147,1
2018-08-07 10:09:16.544503,1
2018-08-07 10:09:26.554844,1
2018-08-07 10:09:36.565185,1
2018-08-07 10:09:46.575529,1
2018-08-07 10:09:56.585890,1
2018-08-07 10:10:06.596237,1
2018-08-07 10:10:16.603111,1
2018-08-07 10:10:26.613474,1
2018-08-07 10:10:36.623835,1
2018-08-07 10:10:46.634199,1
2018-08-07 10:10:56.644566,1
2018-08-07 10:11:06.654925,1
2018-08-07 10:11:16.665278,1
2018-08-07 10:11:26.675639,1
2018-08-07 10:11:36.685994,1
2018-08-07 10:11:46.696347,1
2018-08-07 10:11:56.706696,1
2018-08-07 10:12:06.717040,1
2018-08-07 10:12:16.727396,1
2018-08-07 10:12:26.737762,1
2018-08-07 10:12:36.748111,1
2018-08-07 10:12:46.758456,1
2018-08-07 10:12:56.768801,1
2018-08-07 10:13:06.779150,1
2018-08-07 10:13:16.789500,1
2018-08-07 10:13:26.799840,1
2018-08-07 10:13:36.810187,1
2018-08-07 10:13:46.820543,1
2018-08-07 10:13:56.830903,1
2018-08-07 10:14:06.841261,1
2018-08-07 10:14:16.851612,1
2018-08-07 10:14:26.861961,1
2018-08-07 10:14:36.872300,1
2018-08-07 10:14:46.882645,1
2018-08-07 10:14:56.892989,1
2018-08-07 10:15:06.903407,1
2018-08-07 10:15:16.913754,1
2018-08-07 10:15:26.924115,1
2018-08-07 10:15:36.934462,1
2018-08-07 10:15:46.944808,1
2018-08-07 10:15:56.955157,1
