Time,State
2018-07-17 12:02:33.263453,1
2018-07-17 12:02:43.273764,1
2018-07-17 12:02:53.284129,1
2018-07-17 12:03:03.294486,1
2018-07-17 12:03:13.304845,1
2018-07-17 12:03:23.315201,1
2018-07-17 12:03:33.325555,1
2018-07-17 12:03:43.330331,1
2018-07-17 12:03:53.340702,1
2018-07-17 12:04:03.350318,1
2018-07-17 12:04:13.360679,1
2018-07-17 12:04:23.371087,1
2018-07-17 12:04:33.381444,1
2018-07-17 12:04:43.391801,1
2018-07-17 12:04:53.402159,1
2018-07-17 12:05:03.407366,1
2018-07-17 12:05:13.409129,1
2018-07-17 12:05:23.419504,1
2018-07-17 12:05:33.429874,1
2018-07-17 12:05:43.435580,1
2018-07-17 12:05:53.440339,1
2018-07-17 12:06:03.450721,1
2018-07-17 12:06:13.461087,1
2018-07-17 12:06:23.471458,1
2018-07-17 12:06:33.480353,1
2018-07-17 12:06:43.490336,1
2018-07-17 12:06:53.500338,1
2018-07-17 12:07:03.510727,1
2018-07-17 12:07:13.521089,1
2018-07-17 12:07:23.531438,1
2018-07-17 12:07:33.541786,1
2018-07-17 12:07:43.552131,1
2018-07-17 12:07:53.560328,1
2018-07-17 12:08:03.570331,1
2018-07-17 12:08:13.576890,1
2018-07-17 12:08:23.587255,1
2018-07-17 12:08:33.597610,1
2018-07-17 12:08:43.607970,1
2018-07-17 12:08:53.618333,1
2018-07-17 12:09:03.628686,1
2018-07-17 12:09:13.639038,1
2018-07-17 12:09:23.649421,1
2018-07-17 12:09:33.659777,1
2018-07-17 12:09:43.670138,1
2018-07-17 12:09:53.680540,1
2018-07-17 12:10:03.690325,1
2018-07-17 12:10:13.700684,1
2018-07-17 12:10:23.706780,1
2018-07-17 12:10:33.717128,1
2018-07-17 12:10:43.727474,1
2018-07-17 12:10:53.737838,1
2018-07-17 12:11:03.748201,1
2018-07-17 12:11:13.750352,1
2018-07-17 12:11:23.760739,1
2018-07-17 12:11:33.771107,1
2018-07-17 12:11:43.781473,1
2018-07-17 12:11:53.791841,1
2018-07-17 12:12:03.802187,1
2018-07-17 12:12:13.812545,1
2018-07-17 12:12:23.822896,1
2018-07-17 12:12:33.833258,1
2018-07-17 12:12:43.837334,1
2018-07-17 12:12:53.847693,1
2018-07-17 12:13:03.858057,1
2018-07-17 12:13:13.868414,1
2018-07-17 12:13:23.870339,1
2018-07-17 12:13:33.880343,1
2018-07-17 12:13:43.890752,1
2018-07-17 12:13:53.901123,1
2018-07-17 12:14:03.911487,1
2018-07-17 12:14:13.921846,1
2018-07-17 12:14:23.932210,1
2018-07-17 12:14:33.942575,1
2018-07-17 12:14:43.952939,1
2018-07-17 12:14:53.963304,1
2018-07-17 12:15:03.973665,1
2018-07-17 12:15:13.984029,1
2018-07-17 12:15:23.990354,1
2018-07-17 12:15:34.000337,1
2018-07-17 12:15:44.004338,1
2018-07-17 12:15:54.014678,1
2018-07-17 12:16:04.025028,1
2018-07-17 12:16:14.035383,1
