Time,State
2018-06-18 12:06:07.758662,1
2018-06-18 12:06:08.760020,1
2018-06-18 12:06:09.761312,1
2018-06-18 12:06:10.762661,1
2018-06-18 12:06:11.763994,1
2018-06-18 12:06:12.765318,1
2018-06-18 12:06:13.766646,1
2018-06-18 12:06:14.767981,1
2018-06-18 12:06:15.769310,1
2018-06-18 12:06:16.770641,1
2018-06-18 12:06:17.772055,1
2018-06-18 12:06:18.773387,1
2018-06-18 12:06:19.774722,1
2018-06-18 12:06:20.776062,1
2018-06-18 12:06:21.777398,1
2018-06-18 12:06:22.778722,1
2018-06-18 12:06:23.780054,1
2018-06-18 12:06:24.781385,1
2018-06-18 12:06:25.782720,1
2018-06-18 12:06:26.784048,1
2018-06-18 12:06:27.785379,1
2018-06-18 12:06:28.786715,1
2018-06-18 12:06:29.788044,1
2018-06-18 12:06:30.789372,1
2018-06-18 12:06:31.790697,1
2018-06-18 12:06:32.792153,1
2018-06-18 12:06:33.793489,1
2018-06-18 12:06:34.794820,1
2018-06-18 12:06:35.796149,1
2018-06-18 12:06:36.797481,1
2018-06-18 12:06:37.798808,1
2018-06-18 12:06:38.800135,1
2018-06-18 12:06:39.801473,1
2018-06-18 12:06:40.802802,1
2018-06-18 12:06:41.804134,1
2018-06-18 12:06:42.805463,1
2018-06-18 12:06:43.806788,1
2018-06-18 12:06:44.808118,1
2018-06-18 12:06:45.809443,1
2018-06-18 12:06:46.810768,1
2018-06-18 12:06:47.812228,1
2018-06-18 12:06:48.813561,1
2018-06-18 12:06:49.814902,1
2018-06-18 12:06:50.816231,1
2018-06-18 12:06:51.817557,1
2018-06-18 12:06:52.818887,1
2018-06-18 12:06:53.820220,1
2018-06-18 12:06:54.821557,1
2018-06-18 12:06:55.822891,1
2018-06-18 12:06:56.824214,1
2018-06-18 12:06:57.825543,1
2018-06-18 12:06:58.826869,1
2018-06-18 12:06:59.828199,1
2018-06-18 12:07:00.829526,1
2018-06-18 12:07:01.830859,1
2018-06-18 12:07:02.832192,1
2018-06-18 12:07:03.833525,1
2018-06-18 12:07:04.834855,1
2018-06-18 12:07:05.836179,1
2018-06-18 12:07:06.837500,1
2018-06-18 12:07:07.838829,1
2018-06-18 12:07:08.840150,1
2018-06-18 12:07:09.841491,1
2018-06-18 12:07:10.842828,1
2018-06-18 12:07:11.844153,1
2018-06-18 12:07:12.845481,1
2018-06-18 12:07:13.846807,1
2018-06-18 12:07:14.848132,1
2018-06-18 12:07:15.849463,1
2018-06-18 12:07:16.850845,1
2018-06-18 12:07:17.852184,1
2018-06-18 12:07:18.853509,1
2018-06-18 12:07:19.854847,1
2018-06-18 12:07:20.856183,1
2018-06-18 12:07:21.857524,1
2018-06-18 12:07:22.858854,1
2018-06-18 12:07:23.860184,1
2018-06-18 12:07:24.861509,1
2018-06-18 12:07:25.862842,1
2018-06-18 12:07:26.864175,1
2018-06-18 12:07:27.865503,1
2018-06-18 12:07:28.866838,1
2018-06-18 12:07:29.868168,1
2018-06-18 12:07:30.869496,1
2018-06-18 12:07:31.870852,1
2018-06-18 12:07:32.872207,1
2018-06-18 12:07:33.873542,1
2018-06-18 12:07:34.874883,1
2018-06-18 12:07:35.876214,1
2018-06-18 12:07:36.877556,1
2018-06-18 12:07:37.878888,1
2018-06-18 12:07:38.880218,1
2018-06-18 12:07:39.881557,1
2018-06-18 12:07:40.882890,1
2018-06-18 12:07:41.884218,1
2018-06-18 12:07:42.885542,1
2018-06-18 12:07:43.886873,1
2018-06-18 12:07:44.888203,1
2018-06-18 12:07:45.889535,1
2018-06-18 12:07:46.890866,1
2018-06-18 12:07:47.892196,1
2018-06-18 12:07:48.893545,1
2018-06-18 12:07:49.894878,1
2018-06-18 12:07:50.896208,1
2018-06-18 12:07:51.897537,1
2018-06-18 12:07:52.898864,1
2018-06-18 12:07:53.900191,1
2018-06-18 12:07:54.901521,1
2018-06-18 12:07:55.902851,1
2018-06-18 12:07:56.904178,1
2018-06-18 12:07:57.905507,1
2018-06-18 12:07:58.906839,1
2018-06-18 12:07:59.908172,1
2018-06-18 12:08:00.909502,1
2018-06-18 12:08:01.910843,1
2018-06-18 12:08:02.912171,1
2018-06-18 12:08:03.913495,1
2018-06-18 12:08:04.914827,1
2018-06-18 12:08:05.916156,1
2018-06-18 12:08:06.917485,1
2018-06-18 12:08:07.918813,1
2018-06-18 12:08:08.920144,1
2018-06-18 12:08:09.921472,1
2018-06-18 12:08:10.922799,1
2018-06-18 12:08:11.924132,1
2018-06-18 12:08:12.925457,1
2018-06-18 12:08:13.926783,1
2018-06-18 12:08:14.928111,1
2018-06-18 12:08:15.929433,1
2018-06-18 12:08:16.930757,1
2018-06-18 12:08:17.932158,1
2018-06-18 12:08:18.933487,1
2018-06-18 12:08:19.934821,1
2018-06-18 12:08:20.936152,1
2018-06-18 12:08:21.937482,1
2018-06-18 12:08:22.938807,1
2018-06-18 12:08:23.940142,1
2018-06-18 12:08:24.941690,1
2018-06-18 12:08:25.943021,1
2018-06-18 12:08:26.944350,1
2018-06-18 12:08:27.945685,1
2018-06-18 12:08:28.947017,1
2018-06-18 12:08:29.948347,1
2018-06-18 12:08:30.949678,1
2018-06-18 12:08:31.951005,1
2018-06-18 12:08:32.952336,1
2018-06-18 12:08:33.953662,1
2018-06-18 12:08:34.954993,1
2018-06-18 12:08:35.956322,1
2018-06-18 12:08:36.957653,1
2018-06-18 12:08:37.958987,1
2018-06-18 12:08:38.960320,1
2018-06-18 12:08:39.961655,1
2018-06-18 12:08:40.962994,1
2018-06-18 12:08:41.964333,1
2018-06-18 12:08:42.965664,1
2018-06-18 12:08:43.966992,1
2018-06-18 12:08:44.968324,1
2018-06-18 12:08:45.969654,1
2018-06-18 12:08:46.970992,1
2018-06-18 12:08:47.972326,1
2018-06-18 12:08:48.973653,1
2018-06-18 12:08:49.974982,1
2018-06-18 12:08:50.976314,1
2018-06-18 12:08:51.977666,1
2018-06-18 12:08:52.978994,1
2018-06-18 12:08:53.980328,1
2018-06-18 12:08:54.981656,1
2018-06-18 12:08:55.982988,1
2018-06-18 12:08:56.984317,1
2018-06-18 12:08:57.985653,1
2018-06-18 12:08:58.986988,1
2018-06-18 12:08:59.988318,1
2018-06-18 12:09:00.989646,1
2018-06-18 12:09:01.990983,1
2018-06-18 12:09:02.992306,1
2018-06-18 12:09:03.993634,1
2018-06-18 12:09:04.994966,1
2018-06-18 12:09:05.996298,1
2018-06-18 12:09:06.997629,1
2018-06-18 12:09:07.998956,1
2018-06-18 12:09:09.000286,1
2018-06-18 12:09:10.001626,1
2018-06-18 12:09:11.002969,1
2018-06-18 12:09:12.004299,1
2018-06-18 12:09:13.005629,1
2018-06-18 12:09:14.006972,1
2018-06-18 12:09:15.008308,1
2018-06-18 12:09:16.009639,1
2018-06-18 12:09:17.010966,1
2018-06-18 12:09:18.012301,1
2018-06-18 12:09:19.013641,1
2018-06-18 12:09:20.014980,1
2018-06-18 12:09:21.016314,1
2018-06-18 12:09:22.017643,1
2018-06-18 12:09:23.018972,1
2018-06-18 12:09:24.020301,1
2018-06-18 12:09:25.021632,1
2018-06-18 12:09:26.022961,1
2018-06-18 12:09:27.024291,1
2018-06-18 12:09:28.025621,1
2018-06-18 12:09:29.026947,1
2018-06-18 12:09:30.028276,1
2018-06-18 12:09:31.029602,1
2018-06-18 12:09:32.030933,1
2018-06-18 12:09:33.032261,1
2018-06-18 12:09:34.033593,1
2018-06-18 12:09:35.034929,1
2018-06-18 12:09:36.036256,1
2018-06-18 12:09:37.037580,1
2018-06-18 12:09:38.038907,1
2018-06-18 12:09:39.040241,1
2018-06-18 12:09:40.041558,1
2018-06-18 12:09:41.042892,1
2018-06-18 12:09:42.044225,1
2018-06-18 12:09:43.045552,1
2018-06-18 12:09:44.046880,1
2018-06-18 12:09:45.048207,1
2018-06-18 12:09:46.049535,1
