Time,State
2018-06-12 17:32:40.056509,1
2018-06-12 17:32:41.057859,1
2018-06-12 17:32:42.059125,1
2018-06-12 17:32:43.060397,1
2018-06-12 17:32:44.061658,1
2018-06-12 17:32:45.062936,1
2018-06-12 17:32:46.064256,1
2018-06-12 17:32:47.065580,1
2018-06-12 17:32:48.066901,1
2018-06-12 17:32:49.068244,1
2018-06-12 17:32:50.069558,1
2018-06-12 17:32:51.070882,1
2018-06-12 17:32:52.072211,1
2018-06-12 17:32:53.073553,1
2018-06-12 17:32:54.074877,1
2018-06-12 17:32:55.076194,1
2018-06-12 17:32:56.077525,1
2018-06-12 17:32:57.078850,1
2018-06-12 17:32:58.080171,1
2018-06-12 17:32:59.081492,1
2018-06-12 17:33:00.082812,1
2018-06-12 17:33:01.084137,1
2018-06-12 17:33:02.085468,1
2018-06-12 17:33:03.086791,1
2018-06-12 17:33:04.088130,1
2018-06-12 17:33:05.089448,1
2018-06-12 17:33:06.090770,1
2018-06-12 17:33:07.092153,1
2018-06-12 17:33:08.093470,1
2018-06-12 17:33:09.094796,1
2018-06-12 17:33:10.096115,1
2018-06-12 17:33:11.097441,1
2018-06-12 17:33:12.098768,1
2018-06-12 17:33:13.100086,1
2018-06-12 17:33:14.101437,1
2018-06-12 17:33:15.102761,1
2018-06-12 17:33:16.104081,1
2018-06-12 17:33:17.105408,1
2018-06-12 17:33:18.106725,1
2018-06-12 17:33:19.108050,1
2018-06-12 17:33:20.109384,1
2018-06-12 17:33:21.110703,1
2018-06-12 17:33:22.112100,1
2018-06-12 17:33:23.113425,1
2018-06-12 17:33:24.114738,1
2018-06-12 17:33:25.116057,1
2018-06-12 17:33:26.117391,1
2018-06-12 17:33:27.118705,1
2018-06-12 17:33:28.120037,1
2018-06-12 17:33:29.121371,1
2018-06-12 17:33:30.122708,1
2018-06-12 17:33:31.124036,1
2018-06-12 17:33:32.125364,1
2018-06-12 17:33:33.126681,1
2018-06-12 17:33:34.128012,1
2018-06-12 17:33:35.129347,1
2018-06-12 17:33:36.130669,1
2018-06-12 17:33:37.132054,1
2018-06-12 17:33:38.133380,1
2018-06-12 17:33:39.134697,1
2018-06-12 17:33:40.136032,1
2018-06-12 17:33:41.137369,1
2018-06-12 17:33:42.138688,1
2018-06-12 17:33:43.140013,1
2018-06-12 17:33:44.141337,1
2018-06-12 17:33:45.142657,1
2018-06-12 17:33:46.143997,1
2018-06-12 17:33:47.145321,1
2018-06-12 17:33:48.146642,1
2018-06-12 17:33:49.147969,1
2018-06-12 17:33:50.149298,1
2018-06-12 17:33:51.150623,1
2018-06-12 17:33:52.152033,1
2018-06-12 17:33:53.153373,1
2018-06-12 17:33:54.154706,1
2018-06-12 17:33:55.156045,1
2018-06-12 17:33:56.157379,1
2018-06-12 17:33:57.158719,1
2018-06-12 17:33:58.160039,1
2018-06-12 17:33:59.161370,1
2018-06-12 17:34:00.162698,1
2018-06-12 17:34:01.164028,1
2018-06-12 17:34:02.165360,1
2018-06-12 17:34:03.166685,1
2018-06-12 17:34:04.168006,1
2018-06-12 17:34:05.169337,1
2018-06-12 17:34:06.170663,1
2018-06-12 17:34:07.172056,1
2018-06-12 17:34:08.173404,1
2018-06-12 17:34:09.174736,1
2018-06-12 17:34:10.176062,1
2018-06-12 17:34:11.177379,1
2018-06-12 17:34:12.178704,1
2018-06-12 17:34:13.180032,1
2018-06-12 17:34:14.181360,1
2018-06-12 17:34:15.182680,1
2018-06-12 17:34:16.184036,1
2018-06-12 17:34:17.185354,1
2018-06-12 17:34:18.186681,1
2018-06-12 17:34:19.188011,1
2018-06-12 17:34:20.189340,1
2018-06-12 17:34:21.190662,1
2018-06-12 17:34:22.192056,1
2018-06-12 17:34:23.193392,1
2018-06-12 17:34:24.194723,1
2018-06-12 17:34:25.196054,1
2018-06-12 17:34:26.197388,1
2018-06-12 17:34:27.198719,1
2018-06-12 17:34:28.200041,1
2018-06-12 17:34:29.201377,1
2018-06-12 17:34:30.202721,1
2018-06-12 17:34:31.204065,1
2018-06-12 17:34:32.205405,1
2018-06-12 17:34:33.206734,1
2018-06-12 17:34:34.208058,1
2018-06-12 17:34:35.209391,1
