Time,State
2018-06-22 10:11:17.756168,1
2018-06-22 10:11:27.766545,1
2018-06-22 10:11:37.776884,1
2018-06-22 10:11:47.787226,1
2018-06-22 10:11:57.797559,1
2018-06-22 10:12:07.807889,1
2018-06-22 10:12:17.809576,1
2018-06-22 10:12:27.819904,1
2018-06-22 10:12:37.830236,1
2018-06-22 10:12:47.840576,1
2018-06-22 10:12:57.850997,1
2018-06-22 10:13:07.861338,1
2018-06-22 10:13:17.871685,1
2018-06-22 10:13:27.882032,1
2018-06-22 10:13:37.892374,1
2018-06-22 10:13:47.902715,1
2018-06-22 10:13:57.913060,1
2018-06-22 10:14:07.923390,1
2018-06-22 10:14:17.933729,1
2018-06-22 10:14:27.944076,1
2018-06-22 10:14:37.954428,1
2018-06-22 10:14:47.964759,1
2018-06-22 10:14:57.975108,1
2018-06-22 10:15:07.985449,1
2018-06-22 10:15:17.995789,1
2018-06-22 10:15:28.006126,1
2018-06-22 10:15:38.011091,1
2018-06-22 10:15:48.021433,1
2018-06-22 10:15:58.031769,1
2018-06-22 10:16:08.042113,1
2018-06-22 10:16:18.052460,1
2018-06-22 10:16:28.062794,1
2018-06-22 10:16:38.073128,1
2018-06-22 10:16:48.083464,1
2018-06-22 10:16:58.093808,1
2018-06-22 10:17:08.104148,1
2018-06-22 10:17:18.114483,1
2018-06-22 10:17:28.124822,1
2018-06-22 10:17:38.135158,1
2018-06-22 10:17:48.145494,1
2018-06-22 10:17:58.155839,1
2018-06-22 10:18:08.166178,1
2018-06-22 10:18:18.176533,1
2018-06-22 10:18:28.186876,1
2018-06-22 10:18:38.190436,1
2018-06-22 10:18:48.200840,1
2018-06-22 10:18:58.211196,1
2018-06-22 10:19:08.221551,1
2018-06-22 10:19:18.231898,1
2018-06-22 10:19:28.242242,1
2018-06-22 10:19:38.252608,1
2018-06-22 10:19:48.262953,1
2018-06-22 10:19:58.273281,1
2018-06-22 10:20:08.283612,1
2018-06-22 10:20:18.293946,1
2018-06-22 10:20:28.304269,1
2018-06-22 10:20:38.314601,1
2018-06-22 10:20:48.324932,1
2018-06-22 10:20:58.335260,1
2018-06-22 10:21:08.345604,1
2018-06-22 10:21:18.355934,1
2018-06-22 10:21:28.360899,1
2018-06-22 10:21:38.362238,1
2018-06-22 10:21:48.372580,1
2018-06-22 10:21:58.382917,1
2018-06-22 10:22:08.393251,1
2018-06-22 10:22:18.403597,1
2018-06-22 10:22:28.413939,1
2018-06-22 10:22:38.424260,1
2018-06-22 10:22:48.434590,1
2018-06-22 10:22:58.444935,1
2018-06-22 10:23:08.455266,1
2018-06-22 10:23:18.465595,1
2018-06-22 10:23:28.475941,1
2018-06-22 10:23:38.486277,1
2018-06-22 10:23:48.496617,1
2018-06-22 10:23:58.506961,1
2018-06-22 10:24:08.517290,1
2018-06-22 10:24:18.527623,1
2018-06-22 10:24:28.537960,1
2018-06-22 10:24:38.548292,1
2018-06-22 10:24:48.558635,1
2018-06-22 10:24:58.560201,1
2018-06-22 10:25:08.570541,1
2018-06-22 10:25:18.580963,1
2018-06-22 10:25:28.591305,1
2018-06-22 10:25:38.601654,1
2018-06-22 10:25:48.612000,1
2018-06-22 10:25:58.622345,1
2018-06-22 10:26:08.632695,1
2018-06-22 10:26:18.643038,1
2018-06-22 10:26:28.653373,1
2018-06-22 10:26:38.663715,1
2018-06-22 10:26:48.674054,1
2018-06-22 10:26:58.684398,1
2018-06-22 10:27:08.694734,1
2018-06-22 10:27:18.705073,1
2018-06-22 10:27:28.715413,1
2018-06-22 10:27:38.725758,1
2018-06-22 10:27:48.736101,1
2018-06-22 10:27:58.746449,1
2018-06-22 10:28:08.756788,1
2018-06-22 10:28:18.767127,1
2018-06-22 10:28:28.769996,1
2018-06-22 10:28:38.780344,1
2018-06-22 10:28:48.790687,1
2018-06-22 10:28:58.801105,1
2018-06-22 10:29:08.811450,1
2018-06-22 10:29:18.820915,1
2018-06-22 10:29:28.830932,1
2018-06-22 10:29:38.841275,1
2018-06-22 10:29:48.851618,1
2018-06-22 10:29:58.861957,1
2018-06-22 10:30:08.872293,1
2018-06-22 10:30:18.882629,1
2018-06-22 10:30:28.892975,1
2018-06-22 10:30:38.903310,1
2018-06-22 10:30:48.913647,1
2018-06-22 10:30:58.923986,1
2018-06-22 10:31:08.934323,1
2018-06-22 10:31:18.944661,1
2018-06-22 10:31:28.955003,1
2018-06-22 10:31:38.965335,1
2018-06-22 10:31:48.975664,1
2018-06-22 10:31:58.979751,1
2018-06-22 10:32:08.990086,1
2018-06-22 10:32:19.000419,1
2018-06-22 10:32:29.010754,1
2018-06-22 10:32:39.021147,1
2018-06-22 10:32:49.031480,1
2018-06-22 10:32:59.041811,1
2018-06-22 10:33:09.052143,1
2018-06-22 10:33:19.062486,1
2018-06-22 10:33:29.072829,1
2018-06-22 10:33:39.083162,1
2018-06-22 10:33:49.093490,1
2018-06-22 10:33:59.103822,1
2018-06-22 10:34:09.114381,1
2018-06-22 10:34:19.124722,1
2018-06-22 10:34:29.135060,1
2018-06-22 10:34:39.145400,1
2018-06-22 10:34:49.155732,1
2018-06-22 10:34:59.166063,1
2018-06-22 10:35:09.176391,1
2018-06-22 10:35:19.186730,1
2018-06-22 10:35:29.189603,1
2018-06-22 10:35:39.199944,1
2018-06-22 10:35:49.210283,1
2018-06-22 10:35:59.220624,1
2018-06-22 10:36:09.231062,1
2018-06-22 10:36:19.241413,1
2018-06-22 10:36:29.250873,1
2018-06-22 10:36:39.261216,1
2018-06-22 10:36:49.271566,1
2018-06-22 10:36:59.281912,1
2018-06-22 10:37:09.292264,1
2018-06-22 10:37:19.302617,1
2018-06-22 10:37:29.312961,1
2018-06-22 10:37:39.323304,1
2018-06-22 10:37:49.333646,1
2018-06-22 10:37:59.343998,1
2018-06-22 10:38:09.354354,1
2018-06-22 10:38:19.360906,1
2018-06-22 10:38:29.371260,1
2018-06-22 10:38:39.381612,1
2018-06-22 10:38:49.384875,1
2018-06-22 10:38:59.395225,1
2018-06-22 10:39:09.405574,1
2018-06-22 10:39:19.415930,1
2018-06-22 10:39:29.426302,1
2018-06-22 10:39:39.436648,1
2018-06-22 10:39:49.447000,1
2018-06-22 10:39:59.457344,1
2018-06-22 10:40:09.467698,1
2018-06-22 10:40:19.478046,1
2018-06-22 10:40:29.488389,1
2018-06-22 10:40:39.498737,1
2018-06-22 10:40:49.509081,1
2018-06-22 10:40:59.519423,1
2018-06-22 10:41:09.529770,1
2018-06-22 10:41:19.540122,1
2018-06-22 10:41:29.550472,1
2018-06-22 10:41:39.560869,1
2018-06-22 10:41:49.571225,1
2018-06-22 10:41:59.575448,1
2018-06-22 10:42:09.579223,1
2018-06-22 10:42:19.589574,1
2018-06-22 10:42:29.592182,1
2018-06-22 10:42:39.602545,1
2018-06-22 10:42:49.612902,1
2018-06-22 10:42:59.623249,1
2018-06-22 10:43:09.633598,1
2018-06-22 10:43:19.643946,1
2018-06-22 10:43:29.654290,1
2018-06-22 10:43:39.664629,1
2018-06-22 10:43:49.674965,1
2018-06-22 10:43:59.685307,1
2018-06-22 10:44:09.695646,1
2018-06-22 10:44:19.705985,1
2018-06-22 10:44:29.716334,1
2018-06-22 10:44:39.726685,1
2018-06-22 10:44:49.737022,1
2018-06-22 10:44:59.747359,1
2018-06-22 10:45:09.757706,1
2018-06-22 10:45:19.761692,1
2018-06-22 10:45:29.772037,1
2018-06-22 10:45:39.782393,1
2018-06-22 10:45:49.792730,1
2018-06-22 10:45:59.803072,1
2018-06-22 10:46:09.813428,1
2018-06-22 10:46:19.823776,1
2018-06-22 10:46:29.834123,1
2018-06-22 10:46:39.844469,1
2018-06-22 10:46:49.854815,1
2018-06-22 10:46:59.865158,1
2018-06-22 10:47:09.875492,1
2018-06-22 10:47:19.885828,1
2018-06-22 10:47:29.896163,1
2018-06-22 10:47:39.906498,1
2018-06-22 10:47:49.916837,1
2018-06-22 10:47:59.927171,1
2018-06-22 10:48:09.937505,1
2018-06-22 10:48:19.947846,1
2018-06-22 10:48:29.958181,1
2018-06-22 10:48:39.968522,1
2018-06-22 10:48:49.978855,1
2018-06-22 10:48:59.989189,1
2018-06-22 10:49:09.999526,1
2018-06-22 10:49:20.009861,1
2018-06-22 10:49:30.020193,1
2018-06-22 10:49:40.030530,1
2018-06-22 10:49:50.040895,1
2018-06-22 10:50:00.050904,1
2018-06-22 10:50:10.060968,1
2018-06-22 10:50:20.067569,1
2018-06-22 10:50:30.077921,1
2018-06-22 10:50:40.088268,1
2018-06-22 10:50:50.098611,1
2018-06-22 10:51:00.108955,1
2018-06-22 10:51:10.119304,1
2018-06-22 10:51:20.129657,1
2018-06-22 10:51:30.140002,1
2018-06-22 10:51:40.150346,1
2018-06-22 10:51:50.160690,1
2018-06-22 10:52:00.171113,1
2018-06-22 10:52:10.181463,1
2018-06-22 10:52:20.191816,1
2018-06-22 10:52:30.202165,1
2018-06-22 10:52:40.212525,1
2018-06-22 10:52:50.222878,1
2018-06-22 10:53:00.233227,1
2018-06-22 10:53:10.243575,1
2018-06-22 10:53:20.253927,1
2018-06-22 10:53:30.264275,1
2018-06-22 10:53:40.274617,1
2018-06-22 10:53:50.284959,1
2018-06-22 10:54:00.295304,1
2018-06-22 10:54:10.305643,1
2018-06-22 10:54:20.315987,1
2018-06-22 10:54:30.326331,1
2018-06-22 10:54:40.336680,1
2018-06-22 10:54:50.347026,1
2018-06-22 10:55:00.357379,1
2018-06-22 10:55:10.360904,1
2018-06-22 10:55:20.371252,1
2018-06-22 10:55:30.381604,1
2018-06-22 10:55:40.391951,1
2018-06-22 10:55:50.402311,1
2018-06-22 10:56:00.412664,1
2018-06-22 10:56:10.423010,1
2018-06-22 10:56:20.433357,1
2018-06-22 10:56:30.443709,1
2018-06-22 10:56:40.454067,1
2018-06-22 10:56:50.464636,1
2018-06-22 10:57:00.474983,1
2018-06-22 10:57:10.485339,1
2018-06-22 10:57:20.495692,1
2018-06-22 10:57:30.506036,1
2018-06-22 10:57:40.516386,1
2018-06-22 10:57:50.526736,1
2018-06-22 10:58:00.537089,1
2018-06-22 10:58:10.547442,1
2018-06-22 10:58:20.557791,1
2018-06-22 10:58:30.568137,1
2018-06-22 10:58:40.578487,1
2018-06-22 10:58:50.588838,1
2018-06-22 10:59:00.599182,1
2018-06-22 10:59:10.609526,1
2018-06-22 10:59:20.619871,1
2018-06-22 10:59:30.630222,1
2018-06-22 10:59:40.640573,1
2018-06-22 10:59:50.651020,1
2018-06-22 11:00:00.661376,1
2018-06-22 11:00:10.671726,1
