Time,State
2018-07-09 17:25:56.335039,1
2018-07-09 17:26:06.350244,1
2018-07-09 17:26:16.360599,1
2018-07-09 17:26:26.370940,1
2018-07-09 17:26:36.381304,1
2018-07-09 17:26:46.391658,1
2018-07-09 17:26:56.397873,1
2018-07-09 17:27:06.407816,1
2018-07-09 17:27:16.418172,1
2018-07-09 17:27:26.428528,1
2018-07-09 17:27:36.438877,1
2018-07-09 17:27:46.449227,1
2018-07-09 17:27:56.459583,1
2018-07-09 17:28:06.469935,1
2018-07-09 17:28:16.480287,1
2018-07-09 17:28:26.490633,1
2018-07-09 17:28:36.500987,1
2018-07-09 17:28:46.511328,1
2018-07-09 17:28:56.521715,1
2018-07-09 17:29:06.532056,1
2018-07-09 17:29:16.542400,1
2018-07-09 17:29:26.552748,1
2018-07-09 17:29:36.563088,1
2018-07-09 17:29:46.573439,1
2018-07-09 17:29:56.583784,1
2018-07-09 17:30:06.594124,1
2018-07-09 17:30:16.604472,1
2018-07-09 17:30:26.614813,1
2018-07-09 17:30:36.625161,1
2018-07-09 17:30:46.635503,1
2018-07-09 17:30:56.645844,1
2018-07-09 17:31:06.656188,1
2018-07-09 17:31:16.666532,1
2018-07-09 17:31:26.676909,1
2018-07-09 17:31:36.687254,1
2018-07-09 17:31:46.697598,1
2018-07-09 17:31:56.708013,1
2018-07-09 17:32:06.709477,1
2018-07-09 17:32:16.719925,1
2018-07-09 17:32:26.730272,1
2018-07-09 17:32:36.740623,1
2018-07-09 17:32:46.750970,1
2018-07-09 17:32:56.757826,1
2018-07-09 17:33:06.768175,1
2018-07-09 17:33:16.778523,1
2018-07-09 17:33:26.788873,1
2018-07-09 17:33:36.799320,1
2018-07-09 17:33:46.809669,1
2018-07-09 17:33:56.820021,1
2018-07-09 17:34:06.830374,1
2018-07-09 17:34:16.840725,1
2018-07-09 17:34:26.851072,1
2018-07-09 17:34:36.861416,1
2018-07-09 17:34:46.871761,1
2018-07-09 17:34:56.882103,1
2018-07-09 17:35:06.892442,1
2018-07-09 17:35:16.897817,1
2018-07-09 17:35:26.907825,1
2018-07-09 17:35:36.917821,1
2018-07-09 17:35:46.927827,1
2018-07-09 17:35:56.937847,1
2018-07-09 17:36:06.947844,1
2018-07-09 17:36:16.957027,1
2018-07-09 17:36:26.967361,1
2018-07-09 17:36:36.977749,1
2018-07-09 17:36:46.988109,1
2018-07-09 17:36:56.989194,1
2018-07-09 17:37:06.997830,1
2018-07-09 17:37:17.008193,1
2018-07-09 17:37:27.018555,1
2018-07-09 17:37:37.028911,1
2018-07-09 17:37:47.037843,1
2018-07-09 17:37:57.048207,1
2018-07-09 17:38:07.058558,1
2018-07-09 17:38:17.068921,1
2018-07-09 17:38:27.079277,1
2018-07-09 17:38:37.089631,1
2018-07-09 17:38:47.099993,1
2018-07-09 17:38:57.110355,1
2018-07-09 17:39:07.120703,1
2018-07-09 17:39:17.131067,1
2018-07-09 17:39:27.141420,1
2018-07-09 17:39:37.151775,1
2018-07-09 17:39:47.162129,1
2018-07-09 17:39:57.172485,1
2018-07-09 17:40:07.182830,1
2018-07-09 17:40:17.193181,1
2018-07-09 17:40:27.195934,1
2018-07-09 17:40:37.206285,1
2018-07-09 17:40:47.216628,1
2018-07-09 17:40:57.227023,1
2018-07-09 17:41:07.237373,1
2018-07-09 17:41:17.247785,1
2018-07-09 17:41:27.258143,1
2018-07-09 17:41:37.268492,1
2018-07-09 17:41:47.278856,1
2018-07-09 17:41:57.289210,1
2018-07-09 17:42:07.299566,1
2018-07-09 17:42:17.309928,1
2018-07-09 17:42:27.320283,1
2018-07-09 17:42:37.330661,1
2018-07-09 17:42:47.341018,1
2018-07-09 17:42:57.351370,1
2018-07-09 17:43:07.354712,1
2018-07-09 17:43:17.365073,1
2018-07-09 17:43:27.375426,1
2018-07-09 17:43:37.385776,1
2018-07-09 17:43:47.396134,1
2018-07-09 17:43:57.406489,1
2018-07-09 17:44:07.407848,1
2018-07-09 17:44:17.418233,1
2018-07-09 17:44:27.428589,1
2018-07-09 17:44:37.437830,1
2018-07-09 17:44:47.448183,1
2018-07-09 17:44:57.458546,1
2018-07-09 17:45:07.468895,1
2018-07-09 17:45:17.479254,1
2018-07-09 17:45:27.489609,1
2018-07-09 17:45:37.499958,1
2018-07-09 17:45:47.504080,1
2018-07-09 17:45:57.514433,1
2018-07-09 17:46:07.524781,1
2018-07-09 17:46:17.535142,1
2018-07-09 17:46:27.545496,1
2018-07-09 17:46:37.555849,1
2018-07-09 17:46:47.566206,1
2018-07-09 17:46:57.576564,1
2018-07-09 17:47:07.577827,1
2018-07-09 17:47:17.587892,1
2018-07-09 17:47:27.598252,1
2018-07-09 17:47:37.607826,1
2018-07-09 17:47:47.618186,1
2018-07-09 17:47:57.628554,1
2018-07-09 17:48:07.633996,1
2018-07-09 17:48:17.644353,1
2018-07-09 17:48:27.654766,1
2018-07-09 17:48:37.665118,1
2018-07-09 17:48:47.675708,1
2018-07-09 17:48:57.686062,1
2018-07-09 17:49:07.696418,1
2018-07-09 17:49:17.706754,1
2018-07-09 17:49:27.717105,1
2018-07-09 17:49:37.727452,1
2018-07-09 17:49:47.737862,1
2018-07-09 17:49:57.747834,1
2018-07-09 17:50:07.757827,1
2018-07-09 17:50:17.768183,1
2018-07-09 17:50:27.778532,1
2018-07-09 17:50:37.784161,1
2018-07-09 17:50:47.794512,1
2018-07-09 17:50:57.804866,1
2018-07-09 17:51:07.815207,1
2018-07-09 17:51:17.825561,1
2018-07-09 17:51:27.835913,1
2018-07-09 17:51:37.837835,1
2018-07-09 17:51:47.848179,1
2018-07-09 17:51:57.858530,1
2018-07-09 17:52:07.868879,1
2018-07-09 17:52:17.879234,1
2018-07-09 17:52:27.889588,1
2018-07-09 17:52:37.899944,1
2018-07-09 17:52:47.907832,1
2018-07-09 17:52:57.914444,1
2018-07-09 17:53:07.924788,1
2018-07-09 17:53:17.935138,1
2018-07-09 17:53:27.945485,1
2018-07-09 17:53:37.947826,1
2018-07-09 17:53:47.957828,1
2018-07-09 17:53:57.968185,1
2018-07-09 17:54:07.978531,1
2018-07-09 17:54:17.988879,1
2018-07-09 17:54:27.999282,1
2018-07-09 17:54:38.009644,1
2018-07-09 17:54:48.019999,1
2018-07-09 17:54:58.030352,1
2018-07-09 17:55:08.040702,1
2018-07-09 17:55:18.051052,1
2018-07-09 17:55:28.061431,1
2018-07-09 17:55:38.063301,1
2018-07-09 17:55:48.073653,1
2018-07-09 17:55:58.084006,1
2018-07-09 17:56:08.094353,1
2018-07-09 17:56:18.104701,1
2018-07-09 17:56:28.115055,1
2018-07-09 17:56:38.125403,1
2018-07-09 17:56:48.135755,1
2018-07-09 17:56:58.146102,1
2018-07-09 17:57:08.156453,1
2018-07-09 17:57:18.166826,1
2018-07-09 17:57:28.177175,1
2018-07-09 17:57:38.187517,1
2018-07-09 17:57:48.197935,1
2018-07-09 17:57:58.208288,1
2018-07-09 17:58:08.218684,1
2018-07-09 17:58:18.220137,1
2018-07-09 17:58:28.230478,1
2018-07-09 17:58:38.240828,1
2018-07-09 17:58:48.251168,1
2018-07-09 17:58:58.261524,1
2018-07-09 17:59:08.271880,1
2018-07-09 17:59:18.282228,1
2018-07-09 17:59:28.292596,1
2018-07-09 17:59:38.302962,1
