Time,State
2018-06-11 18:35:36.262492,1
2018-06-11 18:35:37.268047,1
2018-06-11 18:35:38.269380,1
2018-06-11 18:35:39.270717,1
2018-06-11 18:35:40.272022,1
2018-06-11 18:35:41.273349,1
2018-06-11 18:35:42.274663,1
2018-06-11 18:35:43.275941,1
2018-06-11 18:35:44.277267,1
2018-06-11 18:35:45.278575,1
2018-06-11 18:35:46.279859,1
2018-06-11 18:35:47.281199,1
2018-06-11 18:35:48.282522,1
2018-06-11 18:35:49.283798,1
2018-06-11 18:35:50.285126,1
2018-06-11 18:35:51.286439,1
2018-06-11 18:35:52.287733,1
2018-06-11 18:35:53.289060,1
2018-06-11 18:35:54.290373,1
2018-06-11 18:35:55.291652,1
2018-06-11 18:35:56.292980,1
2018-06-11 18:35:57.294293,1
2018-06-11 18:35:58.295573,1
2018-06-11 18:35:59.296902,1
2018-06-11 18:36:00.298212,1
2018-06-11 18:36:01.299496,1
2018-06-11 18:36:02.300934,1
2018-06-11 18:36:03.302268,1
2018-06-11 18:36:04.303597,1
2018-06-11 18:36:05.304938,1
2018-06-11 18:36:06.306257,1
2018-06-11 18:36:07.307548,1
2018-06-11 18:36:08.308884,1
2018-06-11 18:36:09.310217,1
2018-06-11 18:36:10.311521,1
2018-06-11 18:36:11.312856,1
2018-06-11 18:36:12.314183,1
2018-06-11 18:36:13.315488,1
2018-06-11 18:36:14.316815,1
2018-06-11 18:36:15.318129,1
2018-06-11 18:36:16.319421,0
2018-06-11 18:36:17.320755,0
2018-06-11 18:36:18.322067,0
2018-06-11 18:36:19.323341,0
2018-06-11 18:36:20.324669,0
2018-06-11 18:36:21.325975,0
2018-06-11 18:36:22.327264,0
2018-06-11 18:36:23.328593,0
2018-06-11 18:36:24.329911,0
2018-06-11 18:36:25.331187,0
2018-06-11 18:36:26.332516,0
2018-06-11 18:36:27.333824,0
2018-06-11 18:36:28.335097,0
2018-06-11 18:36:29.336423,0
2018-06-11 18:36:30.337734,0
2018-06-11 18:36:31.339014,0
2018-06-11 18:36:32.340344,0
2018-06-11 18:36:33.341656,0
2018-06-11 18:36:34.342939,0
2018-06-11 18:36:35.344272,0
2018-06-11 18:36:36.345588,0
2018-06-11 18:36:37.346886,0
2018-06-11 18:36:38.348213,0
2018-06-11 18:36:39.349535,0
2018-06-11 18:36:40.350831,0
2018-06-11 18:36:41.352172,0
2018-06-11 18:36:42.353499,0
2018-06-11 18:36:43.354817,0
2018-06-11 18:36:44.356155,1
2018-06-11 18:36:45.357476,1
2018-06-11 18:36:46.358767,1
2018-06-11 18:36:47.360102,1
2018-06-11 18:36:48.361419,1
2018-06-11 18:36:49.362720,1
2018-06-11 18:36:50.364046,1
2018-06-11 18:36:51.365363,1
2018-06-11 18:36:52.366664,1
2018-06-11 18:36:53.367991,1
2018-06-11 18:36:54.369299,1
2018-06-11 18:36:55.370568,1
2018-06-11 18:36:56.371897,1
2018-06-11 18:36:57.373203,1
2018-06-11 18:36:58.374480,1
2018-06-11 18:36:59.375804,1
2018-06-11 18:37:00.377111,1
2018-06-11 18:37:01.378390,1
2018-06-11 18:37:02.379730,1
2018-06-11 18:37:03.381113,1
2018-06-11 18:37:04.382441,1
2018-06-11 18:37:05.383780,1
2018-06-11 18:37:06.385099,1
2018-06-11 18:37:07.386406,1
2018-06-11 18:37:08.387743,1
2018-06-11 18:37:09.389060,1
2018-06-11 18:37:10.390337,1
2018-06-11 18:37:11.391663,1
2018-06-11 18:37:12.392987,1
2018-06-11 18:37:13.394277,1
2018-06-11 18:37:14.395609,1
2018-06-11 18:37:15.396920,1
2018-06-11 18:37:16.398206,1
2018-06-11 18:37:17.399530,1
2018-06-11 18:37:18.400933,1
2018-06-11 18:37:19.402205,1
